booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May062217563RT310,17563,2022-05-03,2022-05-06,2022-05-09,1,RT3,direct offline,,Checked Out,20400,20400
May062217563RT41,17563,2022-05-06,2022-05-06,2022-05-08,1,RT4,logtrip,,Checked Out,32300,32300
May062217563RT42,17563,2022-05-06,2022-05-06,2022-05-11,1,RT4,others,,Checked Out,32300,32300
May062217563RT43,17563,2022-05-06,2022-05-06,2022-05-08,1,RT4,others,,Checked Out,32300,32300
May062217563RT44,17563,2022-05-06,2022-05-06,2022-05-07,1,RT4,direct online,,Checked Out,32300,32300
May062217563RT45,17563,2022-05-03,2022-05-06,2022-05-07,1,RT4,others,,Checked Out,32300,32300
May062217563RT46,17563,2022-05-06,2022-05-06,2022-05-09,1,RT4,makeyourtrip,3.0,Checked Out,32300,32300
May062217563RT47,17563,2022-05-06,2022-05-06,2022-05-07,2,RT4,tripster,1.0,Checked Out,32300,32300
May062217563RT48,17563,2022-05-05,2022-05-06,2022-05-10,1,RT4,logtrip,,Checked Out,32300,32300
May062217563RT49,17563,2022-05-05,2022-05-06,2022-05-07,1,RT4,journey,,Cancelled,32300,12920
May062217563RT410,17563,2022-05-06,2022-05-06,2022-05-07,4,RT4,others,4.0,Checked Out,38760,38760
May062217563RT411,17563,2022-05-04,2022-05-06,2022-05-08,3,RT4,makeyourtrip,,No Show,35530,35530
May062217563RT412,17563,2022-05-06,2022-05-06,2022-05-09,1,RT4,others,5.0,Checked Out,32300,32300
May062218558RT11,18558,2022-05-01,2022-05-06,2022-05-08,1,RT1,logtrip,,Checked Out,6500,6500
May062218558RT12,18558,2022-05-02,2022-05-06,2022-05-09,1,RT1,direct offline,,Checked Out,6500,6500
May062218558RT13,18558,2022-05-03,2022-05-06,2022-05-11,2,RT1,makeyourtrip,,Cancelled,6500,2600
May062218558RT14,18558,2022-05-03,2022-05-06,2022-05-07,1,RT1,tripster,,Checked Out,6500,6500
May062218558RT15,18558,2022-05-01,2022-05-06,2022-05-07,1,RT1,others,,Checked Out,6500,6500
May062218558RT16,18558,2022-05-03,2022-05-06,2022-05-07,2,RT1,tripster,3.0,Checked Out,6500,6500
May062218558RT17,18558,2022-05-05,2022-05-06,2022-05-11,2,RT1,others,,Cancelled,6500,2600
May062218558RT21,18558,2022-05-01,2022-05-06,2022-05-11,2,RT2,makeyourtrip,,Cancelled,9000,3600
May062218558RT22,18558,2022-05-04,2022-05-06,2022-05-12,4,RT2,others,,Cancelled,10800,4320
May062218558RT23,18558,2022-04-15,2022-05-06,2022-05-11,1,RT2,tripster,3.0,Checked Out,9000,9000
May062218558RT24,18558,2022-05-03,2022-05-06,2022-05-08,2,RT2,others,,Cancelled,9000,3600
May062218558RT25,18558,2022-04-16,2022-05-06,2022-05-07,2,RT2,makeyourtrip,,Cancelled,9000,3600
May062218558RT26,18558,2022-05-04,2022-05-06,2022-05-08,4,RT2,direct online,,Checked Out,10800,10800
May062218558RT27,18558,2022-05-04,2022-05-06,2022-05-09,3,RT2,direct online,3.0,Checked Out,9900,9900
May062218558RT28,18558,2022-05-01,2022-05-06,2022-05-08,3,RT2,others,3.0,Checked Out,9900,9900
May062218558RT29,18558,2022-05-01,2022-05-06,2022-05-12,3,RT2,tripster,,Cancelled,9900,3960
May062218558RT210,18558,2022-05-05,2022-05-06,2022-05-07,2,RT2,direct online,3.0,Checked Out,9000,9000
May062218558RT211,18558,2022-05-03,2022-05-06,2022-05-07,2,RT2,makeyourtrip,,Checked Out,9000,9000
May062218558RT212,18558,2022-04-12,2022-05-06,2022-05-07,2,RT2,direct offline,,Checked Out,9000,9000
May062218558RT213,18558,2022-05-01,2022-05-06,2022-05-07,2,RT2,journey,1.0,Checked Out,9000,9000
May062218558RT214,18558,2022-05-04,2022-05-06,2022-05-07,1,RT2,others,,Checked Out,9000,9000
May062218558RT215,18558,2022-05-03,2022-05-06,2022-05-07,2,RT2,makeyourtrip,,Checked Out,9000,9000
May062218558RT216,18558,2022-05-01,2022-05-06,2022-05-07,1,RT2,makeyourtrip,3.0,Checked Out,9000,9000
May062218558RT217,18558,2022-05-02,2022-05-06,2022-05-11,2,RT2,direct offline,,Cancelled,9000,3600
May062218558RT31,18558,2022-05-03,2022-05-06,2022-05-10,6,RT3,logtrip,,Cancelled,16800,6720
May062218558RT32,18558,2022-05-02,2022-05-06,2022-05-11,2,RT3,tripster,2.0,Checked Out,12000,12000
May062218558RT33,18558,2022-04-30,2022-05-06,2022-05-08,6,RT3,makeyourtrip,3.0,Checked Out,16800,16800
May062218558RT34,18558,2022-05-03,2022-05-06,2022-05-08,2,RT3,others,,Checked Out,12000,12000
May062218558RT35,18558,2022-05-02,2022-05-06,2022-05-09,2,RT3,makeyourtrip,,Checked Out,12000,12000
May062218558RT36,18558,2022-05-06,2022-05-06,2022-05-07,2,RT3,makeyourtrip,3.0,Checked Out,12000,12000
May062218558RT37,18558,2022-04-29,2022-05-06,2022-05-07,6,RT3,others,,Checked Out,16800,16800
May062218558RT38,18558,2022-04-30,2022-05-06,2022-05-12,2,RT3,makeyourtrip,4.0,Checked Out,12000,12000
May062218558RT39,18558,2022-05-01,2022-05-06,2022-05-12,2,RT3,others,,Cancelled,12000,4800
May062218558RT310,18558,2022-05-03,2022-05-06,2022-05-07,2,RT3,logtrip,,Cancelled,12000,4800
May062218558RT311,18558,2022-04-29,2022-05-06,2022-05-11,1,RT3,makeyourtrip,3.0,Checked Out,12000,12000
May062218558RT312,18558,2022-05-03,2022-05-06,2022-05-08,2,RT3,journey,,Cancelled,12000,4800
May062218558RT313,18558,2022-05-03,2022-05-06,2022-05-08,3,RT3,tripster,3.0,Checked Out,13200,13200
May062218558RT314,18558,2022-05-03,2022-05-06,2022-05-12,2,RT3,tripster,4.0,Checked Out,12000,12000
May062218558RT41,18558,2022-05-01,2022-05-06,2022-05-12,3,RT4,logtrip,,No Show,20900,20900
May062218558RT42,18558,2022-05-03,2022-05-06,2022-05-07,6,RT4,makeyourtrip,,Cancelled,26600,10640
May062218558RT43,18558,2022-05-04,2022-05-06,2022-05-07,6,RT4,others,,Cancelled,26600,10640
May062218558RT44,18558,2022-05-04,2022-05-06,2022-05-08,4,RT4,direct offline,3.0,Checked Out,22800,22800
May062218558RT45,18558,2022-05-04,2022-05-06,2022-05-08,1,RT4,direct online,,Cancelled,19000,7600
May062218558RT46,18558,2022-05-04,2022-05-06,2022-05-10,2,RT4,others,,Checked Out,19000,19000
May062218558RT47,18558,2022-05-03,2022-05-06,2022-05-09,2,RT4,tripster,4.0,Checked Out,19000,19000
May062218558RT48,18558,2022-05-04,2022-05-06,2022-05-11,2,RT4,logtrip,,Cancelled,19000,7600
May062218558RT49,18558,2022-05-01,2022-05-06,2022-05-08,2,RT4,journey,,Checked Out,19000,19000
May062218558RT410,18558,2022-05-01,2022-05-06,2022-05-07,2,RT4,others,,Cancelled,19000,7600
May062218558RT411,18558,2022-05-05,2022-05-06,2022-05-07,2,RT4,logtrip,,Cancelled,19000,7600
May062218559RT11,18559,2022-04-30,2022-05-06,2022-05-12,4,RT1,others,2.0,Checked Out,7800,7800
May062218559RT12,18559,2022-05-06,2022-05-06,2022-05-07,2,RT1,others,2.0,Checked Out,6500,6500
May062218559RT13,18559,2022-04-12,2022-05-06,2022-05-12,2,RT1,others,,Cancelled,6500,2600
May062218559RT14,18559,2022-05-04,2022-05-06,2022-05-07,1,RT1,makeyourtrip,2.0,Checked Out,6500,6500
May062218559RT15,18559,2022-05-04,2022-05-06,2022-05-07,4,RT1,direct online,,Checked Out,7800,7800
May062218559RT16,18559,2022-05-03,2022-05-06,2022-05-07,2,RT1,direct online,,Checked Out,6500,6500
May062218559RT17,18559,2022-05-03,2022-05-06,2022-05-12,2,RT1,direct online,,Cancelled,6500,2600
May062218559RT18,18559,2022-05-01,2022-05-06,2022-05-07,2,RT1,others,,Checked Out,6500,6500
May062218559RT19,18559,2022-05-02,2022-05-06,2022-05-11,2,RT1,others,,Checked Out,6500,6500
May062218559RT110,18559,2022-05-03,2022-05-06,2022-05-08,2,RT1,others,,No Show,6500,6500
May062218559RT111,18559,2022-05-03,2022-05-06,2022-05-07,2,RT1,makeyourtrip,,No Show,6500,6500
May062218559RT112,18559,2022-05-02,2022-05-06,2022-05-08,2,RT1,others,2.0,Checked Out,6500,6500
May062218559RT113,18559,2022-05-01,2022-05-06,2022-05-07,2,RT1,tripster,5.0,Checked Out,6500,6500
May062218559RT114,18559,2022-05-01,2022-05-06,2022-05-08,3,RT1,logtrip,2.0,Checked Out,7150,7150
May062218559RT115,18559,2022-05-02,2022-05-06,2022-05-11,2,RT1,logtrip,,Checked Out,6500,6500
May062218559RT116,18559,2022-05-04,2022-05-06,2022-05-11,2,RT1,others,1.0,Checked Out,6500,6500
May062218559RT117,18559,2022-05-04,2022-05-06,2022-05-10,3,RT1,logtrip,,Checked Out,7150,7150
May062218559RT118,18559,2022-05-03,2022-05-06,2022-05-10,3,RT1,makeyourtrip,,No Show,7150,7150
May062218559RT21,18559,2022-05-03,2022-05-06,2022-05-07,2,RT2,others,,Checked Out,9000,9000
May062218559RT22,18559,2022-05-06,2022-05-06,2022-05-12,3,RT2,makeyourtrip,2.0,Checked Out,9900,9900
May062218559RT23,18559,2022-05-02,2022-05-06,2022-05-07,2,RT2,direct offline,2.0,Checked Out,9000,9000
May062218559RT24,18559,2022-05-03,2022-05-06,2022-05-07,4,RT2,others,5.0,Checked Out,10800,10800
May062218559RT25,18559,2022-05-04,2022-05-06,2022-05-11,3,RT2,makeyourtrip,,Cancelled,9900,3960
May062218559RT26,18559,2022-04-15,2022-05-06,2022-05-11,2,RT2,direct offline,,Checked Out,9000,9000
May062218559RT27,18559,2022-04-30,2022-05-06,2022-05-10,2,RT2,others,,Cancelled,9000,3600
May062218559RT28,18559,2022-05-02,2022-05-06,2022-05-07,1,RT2,others,,Checked Out,9000,9000
May062218559RT29,18559,2022-05-01,2022-05-06,2022-05-12,2,RT2,others,,Cancelled,9000,3600
May062218559RT210,18559,2022-05-02,2022-05-06,2022-05-07,3,RT2,others,,Checked Out,9900,9900
May062218559RT211,18559,2022-05-04,2022-05-06,2022-05-07,2,RT2,logtrip,2.0,Checked Out,9000,9000
May062218559RT212,18559,2022-05-01,2022-05-06,2022-05-08,2,RT2,others,,Checked Out,9000,9000
May062218559RT213,18559,2022-04-30,2022-05-06,2022-05-12,4,RT2,direct online,,Cancelled,10800,4320
May062218559RT214,18559,2022-05-02,2022-05-06,2022-05-08,2,RT2,direct online,4.0,Checked Out,9000,9000
May062218559RT215,18559,2022-05-04,2022-05-06,2022-05-07,4,RT2,others,,Checked Out,10800,10800
May062218559RT216,18559,2022-05-04,2022-05-06,2022-05-08,2,RT2,makeyourtrip,2.0,Checked Out,9000,9000
May062218559RT217,18559,2022-05-03,2022-05-06,2022-05-07,2,RT2,direct online,,Cancelled,9000,3600
May062218559RT218,18559,2022-05-04,2022-05-06,2022-05-10,4,RT2,logtrip,,Cancelled,10800,4320
May062218559RT219,18559,2022-05-01,2022-05-06,2022-05-11,2,RT2,others,,Checked Out,9000,9000
May062218559RT220,18559,2022-05-03,2022-05-06,2022-05-07,4,RT2,others,2.0,Checked Out,10800,10800
May062218559RT31,18559,2022-05-04,2022-05-06,2022-05-08,2,RT3,makeyourtrip,,Cancelled,12000,4800
May062218559RT32,18559,2022-05-06,2022-05-06,2022-05-11,2,RT3,others,,No Show,12000,12000
May062218559RT33,18559,2022-05-02,2022-05-06,2022-05-08,4,RT3,makeyourtrip,,Checked Out,14400,14400
May062218559RT34,18559,2022-05-03,2022-05-06,2022-05-08,2,RT3,others,2.0,Checked Out,12000,12000
May062218559RT35,18559,2022-04-30,2022-05-06,2022-05-07,3,RT3,others,,Cancelled,13200,5280
May062218559RT36,18559,2022-04-30,2022-05-06,2022-05-07,2,RT3,direct online,,Checked Out,12000,12000
May062218559RT37,18559,2022-05-03,2022-05-06,2022-05-12,2,RT3,direct offline,4.0,Checked Out,12000,12000
May062218559RT38,18559,2022-05-03,2022-05-06,2022-05-12,2,RT3,others,1.0,Checked Out,12000,12000
May062218559RT39,18559,2022-05-02,2022-05-06,2022-05-07,2,RT3,logtrip,,Checked Out,12000,12000
May062218559RT41,18559,2022-05-03,2022-05-06,2022-05-07,6,RT4,makeyourtrip,,Checked Out,26600,26600
May062218559RT42,18559,2022-05-05,2022-05-06,2022-05-12,4,RT4,direct online,3.0,Checked Out,22800,22800
May062218559RT43,18559,2022-05-05,2022-05-06,2022-05-07,2,RT4,logtrip,1.0,Checked Out,19000,19000
May062218559RT44,18559,2022-05-03,2022-05-06,2022-05-07,2,RT4,others,1.0,Checked Out,19000,19000
May062218559RT45,18559,2022-05-04,2022-05-06,2022-05-07,2,RT4,others,,No Show,19000,19000
May062218559RT46,18559,2022-05-04,2022-05-06,2022-05-11,2,RT4,direct online,,Checked Out,19000,19000
May062218559RT47,18559,2022-05-01,2022-05-06,2022-05-12,3,RT4,journey,,Checked Out,20900,20900
May062218559RT48,18559,2022-05-02,2022-05-06,2022-05-11,6,RT4,others,1.0,Checked Out,26600,26600
May062218559RT49,18559,2022-05-04,2022-05-06,2022-05-10,2,RT4,tripster,,Checked Out,19000,19000
May062218560RT11,18560,2022-05-01,2022-05-06,2022-05-07,1,RT1,others,4.0,Checked Out,6500,6500
May062218560RT12,18560,2022-05-05,2022-05-06,2022-05-09,1,RT1,direct online,5.0,Checked Out,6500,6500
May062218560RT13,18560,2022-04-30,2022-05-06,2022-05-07,1,RT1,direct online,5.0,Checked Out,6500,6500
May062218560RT14,18560,2022-05-06,2022-05-06,2022-05-07,1,RT1,logtrip,,Cancelled,6500,2600
May062218560RT15,18560,2022-05-06,2022-05-06,2022-05-07,2,RT1,makeyourtrip,,Cancelled,6500,2600
May062218560RT16,18560,2022-05-05,2022-05-06,2022-05-07,4,RT1,makeyourtrip,,Cancelled,7800,3120
May062218560RT17,18560,2022-05-02,2022-05-06,2022-05-08,2,RT1,tripster,5.0,Checked Out,6500,6500
May062218560RT18,18560,2022-05-03,2022-05-06,2022-05-07,4,RT1,logtrip,,Checked Out,7800,7800
May062218560RT19,18560,2022-05-06,2022-05-06,2022-05-08,1,RT1,others,,Checked Out,6500,6500
May062218560RT110,18560,2022-04-16,2022-05-06,2022-05-09,1,RT1,makeyourtrip,,Cancelled,6500,2600
May062218560RT111,18560,2022-04-15,2022-05-06,2022-05-07,1,RT1,makeyourtrip,3.0,Checked Out,6500,6500
May062218560RT112,18560,2022-05-05,2022-05-06,2022-05-07,1,RT1,makeyourtrip,2.0,Checked Out,6500,6500
May062218560RT113,18560,2022-05-06,2022-05-06,2022-05-07,1,RT1,journey,,Cancelled,6500,2600
May062218560RT114,18560,2022-05-06,2022-05-06,2022-05-07,2,RT1,logtrip,,Cancelled,6500,2600
May062218560RT115,18560,2022-05-05,2022-05-06,2022-05-08,1,RT1,others,,No Show,6500,6500
May062218560RT116,18560,2022-05-01,2022-05-06,2022-05-07,3,RT1,tripster,,Cancelled,7150,2860
May062218560RT117,18560,2022-05-06,2022-05-06,2022-05-07,2,RT1,others,5.0,Checked Out,6500,6500
May062218560RT118,18560,2022-05-06,2022-05-06,2022-05-07,1,RT1,others,,Checked Out,6500,6500
May062218560RT119,18560,2022-05-05,2022-05-06,2022-05-07,2,RT1,logtrip,,Cancelled,6500,2600
May062218560RT120,18560,2022-05-03,2022-05-06,2022-05-08,2,RT1,others,4.0,Checked Out,6500,6500
May062218560RT21,18560,2022-05-06,2022-05-06,2022-05-07,3,RT2,others,,Cancelled,9900,3960
May062218560RT22,18560,2022-05-05,2022-05-06,2022-05-07,1,RT2,journey,5.0,Checked Out,9000,9000
May062218560RT23,18560,2022-05-04,2022-05-06,2022-05-07,1,RT2,journey,,No Show,9000,9000
May062218560RT24,18560,2022-05-06,2022-05-06,2022-05-07,1,RT2,makeyourtrip,5.0,Checked Out,9000,9000
May062218560RT25,18560,2022-05-06,2022-05-06,2022-05-12,1,RT2,journey,,Checked Out,9000,9000
May062218560RT26,18560,2022-05-06,2022-05-06,2022-05-08,1,RT2,logtrip,,Cancelled,9000,3600
May062218560RT27,18560,2022-05-06,2022-05-06,2022-05-09,2,RT2,direct online,,Checked Out,9000,9000
May062218560RT28,18560,2022-05-06,2022-05-06,2022-05-07,1,RT2,others,5.0,Checked Out,9000,9000
May062218560RT29,18560,2022-05-04,2022-05-06,2022-05-07,1,RT2,logtrip,,Cancelled,9000,3600
May062218560RT210,18560,2022-04-30,2022-05-06,2022-05-07,1,RT2,others,5.0,Checked Out,9000,9000
May062218560RT211,18560,2022-05-05,2022-05-06,2022-05-08,3,RT2,logtrip,,Cancelled,9900,3960
May062218560RT212,18560,2022-05-06,2022-05-06,2022-05-09,2,RT2,journey,3.0,Checked Out,9000,9000
May062218560RT213,18560,2022-05-05,2022-05-06,2022-05-07,3,RT2,direct online,,Checked Out,9900,9900
May062218560RT214,18560,2022-05-02,2022-05-06,2022-05-07,1,RT2,others,,Cancelled,9000,3600
May062218560RT215,18560,2022-05-06,2022-05-06,2022-05-07,2,RT2,others,5.0,Checked Out,9000,9000
May062218560RT216,18560,2022-05-02,2022-05-06,2022-05-07,2,RT2,makeyourtrip,,Checked Out,9000,9000
May062218560RT217,18560,2022-05-05,2022-05-06,2022-05-07,1,RT2,others,3.0,Checked Out,9000,9000
May062218560RT218,18560,2022-04-30,2022-05-06,2022-05-07,2,RT2,tripster,,Checked Out,9000,9000
May062218560RT219,18560,2022-05-02,2022-05-06,2022-05-07,2,RT2,others,4.0,Checked Out,9000,9000
May062218560RT220,18560,2022-05-06,2022-05-06,2022-05-07,2,RT2,makeyourtrip,5.0,Checked Out,9000,9000
May062218560RT221,18560,2022-05-06,2022-05-06,2022-05-08,1,RT2,others,4.0,Checked Out,9000,9000
May062218560RT222,18560,2022-05-03,2022-05-06,2022-05-07,1,RT2,tripster,,Checked Out,9000,9000
May062218560RT223,18560,2022-05-02,2022-05-06,2022-05-10,2,RT2,direct offline,,Checked Out,9000,9000
May062218560RT224,18560,2022-05-02,2022-05-06,2022-05-07,3,RT2,direct offline,,Cancelled,9900,3960
May062218560RT31,18560,2022-05-06,2022-05-06,2022-05-07,5,RT3,others,,Cancelled,15600,6240
May062218560RT32,18560,2022-05-01,2022-05-06,2022-05-07,1,RT3,direct online,,Cancelled,12000,4800
May062218560RT33,18560,2022-05-06,2022-05-06,2022-05-07,1,RT3,makeyourtrip,,Checked Out,12000,12000
May062218560RT34,18560,2022-05-05,2022-05-06,2022-05-07,1,RT3,tripster,5.0,Checked Out,12000,12000
May062218560RT35,18560,2022-05-05,2022-05-06,2022-05-07,1,RT3,logtrip,,Checked Out,12000,12000
May062218560RT36,18560,2022-05-06,2022-05-06,2022-05-07,1,RT3,makeyourtrip,,Cancelled,12000,4800
May062218560RT37,18560,2022-05-06,2022-05-06,2022-05-07,2,RT3,others,4.0,Checked Out,12000,12000
May062218560RT38,18560,2022-05-06,2022-05-06,2022-05-08,1,RT3,others,,Checked Out,12000,12000
May062218560RT39,18560,2022-04-15,2022-05-06,2022-05-07,1,RT3,others,,Cancelled,12000,4800
May062218560RT310,18560,2022-05-05,2022-05-06,2022-05-07,1,RT3,makeyourtrip,4.0,Checked Out,12000,12000
May062218560RT311,18560,2022-05-06,2022-05-06,2022-05-08,2,RT3,others,5.0,Checked Out,12000,12000
May062218560RT312,18560,2022-05-03,2022-05-06,2022-05-07,1,RT3,makeyourtrip,,Cancelled,12000,4800
May062218560RT313,18560,2022-05-06,2022-05-06,2022-05-07,1,RT3,direct offline,,Checked Out,12000,12000
May062218560RT314,18560,2022-05-05,2022-05-06,2022-05-09,1,RT3,direct online,5.0,Checked Out,12000,12000
May062218560RT41,18560,2022-05-04,2022-05-06,2022-05-07,5,RT4,others,,Cancelled,24700,9880
May062218560RT42,18560,2022-05-06,2022-05-06,2022-05-07,1,RT4,logtrip,,Cancelled,19000,7600
May062218560RT43,18560,2022-05-06,2022-05-06,2022-05-10,4,RT4,others,5.0,Checked Out,22800,22800
May062218560RT44,18560,2022-04-30,2022-05-06,2022-05-08,1,RT4,makeyourtrip,5.0,Checked Out,19000,19000
May062218560RT45,18560,2022-05-01,2022-05-06,2022-05-07,1,RT4,others,,Cancelled,19000,7600
May062218560RT46,18560,2022-05-06,2022-05-06,2022-05-08,1,RT4,journey,,Cancelled,19000,7600
May062218560RT47,18560,2022-05-04,2022-05-06,2022-05-08,1,RT4,others,,Cancelled,19000,7600
May062218560RT48,18560,2022-05-02,2022-05-06,2022-05-09,1,RT4,journey,4.0,Checked Out,19000,19000
May062218560RT49,18560,2022-05-05,2022-05-06,2022-05-07,2,RT4,others,,Checked Out,19000,19000
May062218561RT11,18561,2022-05-01,2022-05-06,2022-05-09,1,RT1,makeyourtrip,4.0,Checked Out,6500,6500
May062218561RT12,18561,2022-05-03,2022-05-06,2022-05-07,2,RT1,others,,Checked Out,6500,6500
May062218561RT13,18561,2022-05-05,2022-05-06,2022-05-07,2,RT1,logtrip,5.0,Checked Out,6500,6500
May062218561RT14,18561,2022-05-03,2022-05-06,2022-05-12,2,RT1,logtrip,3.0,Checked Out,6500,6500
May062218561RT15,18561,2022-04-30,2022-05-06,2022-05-09,2,RT1,makeyourtrip,,Cancelled,6500,2600
May062218561RT16,18561,2022-05-05,2022-05-06,2022-05-07,4,RT1,logtrip,5.0,Checked Out,7800,7800
May062218561RT17,18561,2022-05-03,2022-05-06,2022-05-11,3,RT1,makeyourtrip,,Checked Out,7150,7150
May062218561RT18,18561,2022-05-02,2022-05-06,2022-05-11,4,RT1,direct online,,Cancelled,7800,3120
May062218561RT19,18561,2022-05-04,2022-05-06,2022-05-07,2,RT1,others,,Checked Out,6500,6500
May062218561RT110,18561,2022-05-02,2022-05-06,2022-05-07,1,RT1,others,,Checked Out,6500,6500
May062218561RT111,18561,2022-05-01,2022-05-06,2022-05-11,1,RT1,direct offline,1.0,Checked Out,6500,6500
May062218561RT112,18561,2022-05-03,2022-05-06,2022-05-11,2,RT1,others,5.0,Checked Out,6500,6500
May062218561RT113,18561,2022-05-04,2022-05-06,2022-05-07,2,RT1,makeyourtrip,4.0,Checked Out,6500,6500
May062218561RT114,18561,2022-05-03,2022-05-06,2022-05-07,2,RT1,others,,Cancelled,6500,2600
May062218561RT115,18561,2022-05-03,2022-05-06,2022-05-07,1,RT1,others,,Checked Out,6500,6500
May062218561RT116,18561,2022-05-01,2022-05-06,2022-05-07,3,RT1,others,,Checked Out,7150,7150
May062218561RT117,18561,2022-05-04,2022-05-06,2022-05-11,2,RT1,makeyourtrip,2.0,Checked Out,6500,6500
May062218561RT118,18561,2022-05-01,2022-05-06,2022-05-07,2,RT1,makeyourtrip,1.0,Checked Out,6500,6500
May062218561RT119,18561,2022-05-03,2022-05-06,2022-05-10,2,RT1,logtrip,,Cancelled,6500,2600
May062218561RT120,18561,2022-05-03,2022-05-06,2022-05-09,2,RT1,journey,4.0,Checked Out,6500,6500
May062218561RT121,18561,2022-05-01,2022-05-06,2022-05-11,2,RT1,others,,Cancelled,6500,2600
May062218561RT122,18561,2022-04-30,2022-05-06,2022-05-12,3,RT1,direct offline,5.0,Checked Out,7150,7150
May062218561RT123,18561,2022-05-03,2022-05-06,2022-05-11,3,RT1,others,,Cancelled,7150,2860
May062218561RT21,18561,2022-05-03,2022-05-06,2022-05-09,1,RT2,others,,Checked Out,9000,9000
May062218561RT22,18561,2022-05-02,2022-05-06,2022-05-07,1,RT2,makeyourtrip,4.0,Checked Out,9000,9000
May062218561RT23,18561,2022-05-05,2022-05-06,2022-05-07,1,RT2,others,,Checked Out,9000,9000
May062218561RT24,18561,2022-05-04,2022-05-06,2022-05-12,3,RT2,logtrip,,Checked Out,9900,9900
May062218561RT25,18561,2022-04-30,2022-05-06,2022-05-07,3,RT2,logtrip,5.0,Checked Out,9900,9900
May062218561RT26,18561,2022-05-02,2022-05-06,2022-05-11,2,RT2,logtrip,,Checked Out,9000,9000
